source_url	top1prediction	correct	translation_missed	top1_score	min_score	en_src_len	en_source_vocab_len	col_len	col_vocab_len
http://virtualhospice.ca/en_US/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/What+to+Expect+with+Various+Illnesses/Respiratory+Disease/What+can+be+expected+with+advanced+COPD_.aspx	http://virtualhospice.ca/fr_CA/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/What+to+Expect+with+Various+Illnesses/Respiratory+Disease/What+can+be+expected+with+advanced+COPD_.aspx	False	maybe?	-6720.233	-7675.550204	834	405	6154146	25319
http://virtualhospice.ca/en_US/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/What+to+Expect+with+Various+Illnesses/Cancer/What+happens+when+someone+has+cancer_.aspx	http://virtualhospice.ca/fr_CA/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/What+to+Expect+with+Various+Illnesses/Cancer/What+happens+when+someone+has+cancer_.aspx	False	maybe?	-10126.153	-11793.882491	1276	534	6154146	25319
http://virtualhospice.ca/en_US/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/What+to+Expect+with+Various+Illnesses/Cancer/What+can+be+expected+as+brain+cancer+progresses_.aspx	http://virtualhospice.ca/fr_CA/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/What+to+Expect+with+Various+Illnesses/Cancer/What+can+be+expected+as+brain+cancer+progresses_.aspx	False	maybe?	-6408.613	-7470.693622	808	387	6154146	25319
http://virtualhospice.ca/en_US/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/What+to+Expect+with+Various+Illnesses/Cancer/What+can+be+expected+with+Non_Hodgkin_s+lymphoma_.aspx	http://virtualhospice.ca/fr_CA/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/What+to+Expect+with+Various+Illnesses/Cancer/What+can+be+expected+with+Non_Hodgkin_s+lymphoma_.aspx	False	maybe?	-5993.707	-7002.824705	756	370	6154146	25319
http://virtualhospice.ca/en_US/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/What+to+Expect+with+Various+Illnesses/Cancer/What+can+be+expected+as+leukemia+progresses_.aspx	http://virtualhospice.ca/fr_CA/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/What+to+Expect+with+Various+Illnesses/Cancer/What+can+be+expected+as+leukemia+progresses_.aspx	False	maybe?	-6458.243	-7668.953805	829	378	6154146	25319
http://virtualhospice.ca/en_US/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/What+to+Expect+with+Various+Illnesses/Neurological+Disease/How+do+we+care+for+someone+with+ALS_.aspx	http://virtualhospice.ca/fr_CA/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/What+to+Expect+with+Various+Illnesses/Neurological+Disease/How+do+we+care+for+someone+with+ALS_.aspx	False	maybe?	-5471.011	-6302.978814	688	350	6154146	25319
http://virtualhospice.ca/en_US/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/What+to+Expect+with+Various+Illnesses/Neurological+Disease/What+can+be+expected+with+end_stage+multiple+sclerosis_.aspx	http://virtualhospice.ca/fr_CA/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/What+to+Expect+with+Various+Illnesses/Neurological+Disease/What+can+be+expected+with+end_stage+multiple+sclerosis_.aspx	False	maybe?	-6801.451	-7944.065625	860	410	6154146	25319
http://virtualhospice.ca/en_US/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/Medications.aspx	http://virtualhospice.ca/fr_CA/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/Medications.aspx	False	maybe?	-8862.330	-10085.430281	1082	453	6154146	25319
http://virtualhospice.ca/en_US/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/Communication/Communicating+with+Children/What+should+I+say+to+my+children+about+death+and+cremation_.aspx	http://virtualhospice.ca/fr_CA/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/Communication/Communicating+with+Children/What+should+I+say+to+my+children+about+death+and+cremation_.aspx	False	maybe?	-6408.790	-7512.614799	838	379	6154146	25319
http://virtualhospice.ca/en_US/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/Communication/Communicating+with+the+Family/My+friend_s+mother+is+dying_+What+can+I+say+to+her+family_.aspx	http://virtualhospice.ca/fr_CA/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/Communication/Communicating+with+the+Family/My+friend_s+mother+is+dying_+What+can+I+say+to+her+family_.aspx	False	maybe?	-4838.141	-5418.080616	612	297	6154146	25319
http://virtualhospice.ca/en_US/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/Communication/Communicating+with+the+Patient/What+can+I+say+to+a+friend+who+is+dying_.aspx	http://virtualhospice.ca/fr_CA/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/Communication/Communicating+with+the+Patient/What+can+I+say+to+a+friend+who+is+dying_.aspx	False	maybe?	-5833.421	-6652.222625	741	343	6154146	25319
http://virtualhospice.ca/en_US/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/Symptoms+of+Illness/Pain/What+causes+pain+associated+with+bone+metastasis_.aspx	http://virtualhospice.ca/fr_CA/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/Symptoms+of+Illness/Pain/What+causes+pain+associated+with+bone+metastasis_.aspx	False	maybe?	-3744.006	-4341.066225	486	246	6154146	25319
http://virtualhospice.ca/en_US/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/Symptoms+of+Illness/Bowel+Obstruction/Does+needing+a+laxative+to+have+a+bowel+movement+mean+there_s+a+bowel+obstruction_.aspx	http://virtualhospice.ca/fr_CA/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/Symptoms+of+Illness/Bowel+Obstruction/Does+needing+a+laxative+to+have+a+bowel+movement+mean+there_s+a+bowel+obstruction_.aspx	False	maybe?	-4330.411	-4892.170008	522	277	6154146	25319
http://virtualhospice.ca/en_US/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/Symptoms+of+Illness/Bowel+Obstruction/How+long+can+someone+live+with+a+blocked+large+intestine_.aspx	http://virtualhospice.ca/fr_CA/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/Symptoms+of+Illness/Bowel+Obstruction/How+long+can+someone+live+with+a+blocked+large+intestine_.aspx	False	maybe?	-5523.797	-6447.036621	686	333	6154146	25319
http://virtualhospice.ca/en_US/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/When+Death+Is+Near/Why+do+some+people+become+suddenly+alert+for+a+while+right+before+dying_.aspx	http://virtualhospice.ca/fr_CA/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/When+Death+Is+Near/Why+do+some+people+become+suddenly+alert+for+a+while+right+before+dying_.aspx	False	maybe?	-3628.305	-4104.901892	463	247	6154146	25319
http://virtualhospice.ca/en_US/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/When+Death+Is+Near/What+happens+when+someone+is+near+death_.aspx	http://virtualhospice.ca/fr_CA/Main+Site+Navigation/Home/Support/Support/Asked+and+Answered/When+Death+Is+Near/What+happens+when+someone+is+near+death_.aspx	False	maybe?	-4951.101	-5726.010370	638	303	6154146	25319
http://virtualhospice.ca/default.aspx?goto=en_US-Main+Site+Navigation-Home-Support-Support-Asked+and+Answered-Symptoms+of+Illness-Confusion-My+brother+has+cancer+that+has+spread+to+his+brain_+Sometimes+I+can_t+understand+what+he_s+trying+to+say+and+he_s+always+fumbling+with+his+blankets_+Does+he+know+who+I+am_+Can+he+understand+what+we_re+saying+to+him_	http://virtualhospice.ca/default.aspx?goto=fr_CA-Main+Site+Navigation-Home-Support-Support-Asked+and+Answered-Symptoms+of+Illness-Confusion-My+brother+has+cancer+that+has+spread+to+his+brain_+Sometimes+I+can_t+understand+what+he_s+trying+to+say+and+he_s+always+fumbling+with+his+blankets_+Does+he+know+who+I+am_+Can+he+understand+what+we_re+saying+to+him_	False	maybe?	-8438.126	-9961.757283	1071	457	6154146	25319
http://virtualhospice.ca/default.aspx?goto=en_US-Main+Site+Navigation-Home-Support-Support-Asked+and+Answered-Symptoms+of+Illness-Pain-My+mother+is+dying+of+cancer+and+refuses+to+take+morphine+until+the+pain+is+almost+unbearable_+She+gets+annoyed+when+I+try+to+talk+with+her+about+it_+How+can+I+raise+this_	http://virtualhospice.ca/default.aspx?goto=fr_CA-Main+Site+Navigation-Home-Support-Support-Asked+and+Answered-Symptoms+of+Illness-Pain-My+mother+is+dying+of+cancer+and+refuses+to+take+morphine+until+the+pain+is+almost+unbearable_+She+gets+annoyed+when+I+try+to+talk+with+her+about+it_+How+can+I+raise+this_	False	maybe?	-5136.153	-5795.948345	649	300	6154146	25319
http://virtualhospice.ca/default.aspx?goto=en_US-Main+Site+Navigation-Home-Support-Support-Asked+and+Answered-Medications-What_s+the+difference+between+hydromorphone_+morphine_+Dilaudid%c2%ae+and+fentanyl+patches_+When+would+each+of+these+be+used_	http://virtualhospice.ca/default.aspx?goto=fr_CA-Main+Site+Navigation-Home-Support-Support-Asked+and+Answered-Medications-What_s+the+difference+between+hydromorphone_+morphine_+Dilaudid%c2%ae+and+fentanyl+patches_+When+would+each+of+these+be+used_	False	maybe?	-6869.713	-8009.426088	852	390	6154146	25319
http://www.acted.org/en/beekeeping-gives-hope-vulnerable-families-west-bank	http://www.acted.org/fr/abeilles-porteuses-espoir-pour-familles-vuln-rables-cisjordanie	False	maybe?	-5792.913	-6695.866691	776	418	1991958	18177
http://www.acted.org/en/oure-cassoni-issue-malnutrition-core-humanitarian-intervention	http://www.acted.org/fr/oure-cassoni-la-problematique-de-la-malnutrition-au-coeur-de-l-intervention-humanitaire	False	maybe?	-8855.526	-10022.766005	1136	585	1991958	18177
http://www.acted.org/en/multisectoral-assistance-vulnerable-iraqis	http://www.acted.org/fr/assistance-multisectorielle-aux-irakiens-vulnerables	False	maybe?	-11797.554	-13516.451329	1520	746	1991958	18177
http://www.acted.org/en/writing-sms-can-save-lives-northern-uganda	http://www.acted.org/fr/un-sms-peut-sauver-des-vies-dans-le-nord-de-l-ouganda	False	maybe?	-6153.781	-7022.597098	810	466	1991958	18177
http://www.acted.org/en/exploring-new-ways-strengthen-protection-women-and-children	http://www.acted.org/fr/moyens-innovants-pour-renforcer-protection-femmes-et-enfants	False	maybe?	-7106.550	-8144.064675	938	491	1991958	18177
http://www.acted.org/en/port-au-prince-report-acted-staff	http://www.acted.org/fr/port-au-prince-temoignage-dune-employee-dacted	False	maybe?	-5868.056	-6457.050255	756	430	1991958	18177
http://www.acted.org/en/preparing-disasters-mountain-regions-vietnam	http://www.acted.org/fr/prevention-catastrophes-dans-regions-montagneuses-vietnam	False	maybe?	-6836.159	-7793.555231	899	479	1991958	18177
http://www.acted.org/en/resilience-climate-change-western-kenya	http://www.acted.org/fr/acted-am-liore-les-capacit-s-de-r-sistance-au-changement-climatique-dans-l-ouest-du-kenya	False	maybe?	-5661.121	-6281.292067	723	422	1991958	18177
http://www.acted.org/en/acted-becomes-pivotal-actor-new-food-distribution-process	http://www.acted.org/fr/acted-au-coeur-de-la-nouvelle-methodologie-de-distribution-alimentaire	False	maybe?	-5204.454	-5767.058064	687	401	1991958	18177
http://www.acted.org/en/one-day-agro-team	http://www.acted.org/fr/une-journ-e-avec-l-quipe-agro	False	maybe?	-7773.414	-8926.798430	1059	533	1991958	18177
http://www.acted.org/en/congolese-mamans-enthusiastic-about-improvement-water-facilities-southern-kivu	http://www.acted.org/fr/mamans-congolaises-enthousiastes-face-am-lioration-acc-s-eau-potable-au-sud-kivu	False	maybe?	-6533.951	-7323.299737	865	461	1991958	18177
http://www.acted.org/en/pakistan-acted-increases-its-relief-operations-and-launches-call-donations	http://www.acted.org/fr/pakistan-acted-renforce-ses-op-rations-durgence-et-lance-un-appel-aux-dons	False	maybe?	-6475.733	-7211.785136	858	434	1991958	18177
http://www.acted.org/en/health-promotion	http://www.acted.org/fr/promotion-de-la-sante	False	maybe?	-6535.525	-7520.131781	917	439	1991958	18177
http://www.acted.org/en/act-now-movie-competition-mdgs	http://www.acted.org/fr/act-now-concours-vid-o-sur-les-omd	False	maybe?	-4005.861	-4581.040972	525	310	1991958	18177
http://www.acted.org/en/may-celebrations-self-help-group-successes-nias	http://www.acted.org/fr/celebrations-du-mois-de-mai-le-succes-des-groupes-autonomes-niass	False	maybe?	-5758.967	-6598.307292	762	424	1991958	18177
http://www.acted.org/en/it-never-rains-it-pours-climate-variability-rural-indonesia	http://www.acted.org/fr/il-ne-pleut-jamais-il-tombe-des-trombes-d-eau-variation-climatique-dans-l-indon-sie-rurale	False	maybe?	-6891.111	-7769.910553	895	509	1991958	18177
http://www.acted.org/en/multisectorial-approach-meet-needs-populations-affected-cholera	http://www.acted.org/fr/une-approche-multisectorielle-pour-r-pondre-aux-besoins-populations-touch-es-par-chol-ra	False	maybe?	-9692.724	-11021.011892	1328	608	1991958	18177
http://www.acted.org/en/one-year-mobilization-goes	http://www.acted.org/fr/apr-s-mobilisation-se-poursuit	False	maybe?	-7515.118	-8433.103710	1022	515	1991958	18177
http://www.acted.org/en/overview-humanitarian-needs-aftermath-earthquake-padang	http://www.acted.org/fr/un-apercu-des-besoins-humanitaires-suite-au-tremblement-de-terre-padang	False	maybe?	-5505.676	-6231.037737	738	408	1991958	18177
http://www.acted.org/en/assistance-flood-affected-populations-pakistan	http://www.acted.org/fr/soutien-aux-populations-sinistr-es-du-pakistan	False	maybe?	-7499.265	-8374.173187	959	534	1991958	18177
http://www.acted.org/en/karamoja-region-honoured-unesco	http://www.acted.org/en/node/390	True	maybe?	-4154.235	-4809.634553	587	331	1991958	18177
http://www.antennas.biz/icom-mobile-radios_e.html	http://www.antennas.biz/icom-mobile-radios_f.html	False	maybe?	-5661.828	-6165.228436	634	366	426880	17790
http://www.antennas.biz/heil-microphone_e.html	http://www.antennas.biz/heil-microphone_f.html	False	maybe?	-14772.623	-16279.305216	1718	669	426880	17790
http://www.antennas.biz/yu7ef-yagi-antennas_e.html	http://www.antennas.biz/yu7ef-yagi-antennes_f.html	False	maybe?	-7455.771	-8613.513811	939	512	426880	17790
http://www.antennas.biz/portable-vhf-antennas_e.html	http://www.antennas.biz/portable-vhf-antennes_f.html	False	maybe?	-7318.199	-8325.004520	892	447	426880	17790
http://www.antennas.biz/rigblaster_e.html	http://www.antennas.biz/rigblaster_f.html	False	maybe?	-14467.031	-16769.694306	1848	791	426880	17790
http://www.antennas.biz/spid-rotator_e.html	http://www.antennas.biz/spid-rotateur_f.html	False	maybe?	-15893.474	-18085.819358	1891	837	426880	17790
http://www.antennas.biz/steppir-antenna_e.html	http://www.antennas.biz/steppir-antennes_f.html	False	maybe?	-36197.271	-40720.825761	4404	1407	426880	17790
http://www.antennas.biz/wifi-directional-indoor-antennas_e.html	http://www.antennas.biz/wifi-directionel-interieur-antennes_f.html	False	maybe?	-10407.587	-11527.247949	1186	550	426880	17790
http://www.antennas.biz/yaesu-handheld-radios_e.html	http://www.antennas.biz/yaesu-portable-radios_f.html	False	maybe?	-5460.599	-5999.687093	604	339	426880	17790
http://www.antennas.biz/antenna-tuner-various_e.html	http://www.antennas.biz/boite-accord-divers_f.html	False	maybe?	-7442.218	-8261.352228	901	498	426880	17790
http://www.antennas.biz/kelemen-antennas_e.html	http://www.antennas.biz/kelemen-antennes_f.html	False	maybe?	-16556.577	-19139.581899	1975	768	426880	17790
http://www.antennas.biz/antenna-butternut_e.html	http://www.antennas.biz/antenne-butternut_f.html	False	maybe?	-11573.851	-12915.091776	1329	573	426880	17790
http://www.antennas.biz/wireantennas_e.html	http://www.antennas.biz/antenne-filaire_f.html	False	maybe?	-22112.664	-25008.830916	2721	980	426880	17790
http://www.antennas.biz/wifi-splitter-divider_e.html	http://www.antennas.biz/wifi-splitter_f.html	False	maybe?	-7929.770	-9145.132818	1026	487	426880	17790
http://www.antennas.biz/mounting-hardware_e.html	http://www.antennas.biz/montage-materiel_f.html	False	maybe?	-29208.361	-33381.313248	3370	1143	426880	17790
http://www.antennas.biz/hamradio-software_e.html	http://www.antennas.biz/hamradio-logiciel_f.html	False	maybe?	-3455.160	-3826.694573	404	284	426880	17790
http://www.antennas.biz/yagi-antennas-shf-wimo_e.html	http://www.antennas.biz/yagi-antennes-shf-wimo_f.html	False	maybe?	-16814.097	-19209.035480	2071	869	426880	17790
http://www.antennas.biz/mobile-antenna-accessories_e.html	http://www.antennas.biz/mobile-antenne-accessoires_f.html	False	maybe?	-21646.815	-24215.590866	2523	798	426880	17790
http://www.antennas.biz/antenna-tuner-sgc_e.html	http://www.antennas.biz/boite-accord-sgc_f.html	False	maybe?	-10662.866	-11791.605004	1256	658	426880	17790
http://www.antennas.biz/power-supply-diamond_e.html	http://www.antennas.biz/alimentation-diamond_f.html	False	maybe?	-6598.692	-7229.675900	760	424	426880	17790
http://www.antennas.biz/antenna-mosley_e.html	http://www.antennas.biz/antenne-mosley_f.html	False	maybe?	-14342.158	-16247.284791	1748	767	426880	17790
http://www.antennas.biz/masts-aluminium-telescopic_e.html	http://www.antennas.biz/mats-aluminium-telescopique_f.html	False	maybe?	-17243.830	-19606.358929	2020	866	426880	17790
http://www.antennas.biz/radio-batteries_e.html	http://www.antennas.biz/radio-batteries_f.html	False	maybe?	-10220.756	-11476.514256	1158	620	426880	17790
http://www.antennas.biz/tarheel-mobile-antennas-hf_e.html	http://www.antennas.biz/tarheel-antennes-mobile-hf_2_f.html	True	maybe?	-17676.495	-20100.201366	2207	842	426880	17790
http://www.antennas.biz/portable-hf-antennas_e.html	http://www.antennas.biz/portable-deca-antenne_f.html	False	maybe?	-22372.614	-24823.857518	2620	995	426880	17790
http://www.antennas.biz/connectors-f_e.html	http://www.antennas.biz/connecteurs-f_f.html	False	maybe?	-2720.618	-3092.514358	321	213	426880	17790
http://www.antennas.biz/crimptools_e.html	http://www.antennas.biz/outils-sertir_f.html	False	maybe?	-4919.343	-5358.412366	529	311	426880	17790
http://www.antennas.biz/power-supply-accessories_e.html	http://www.antennas.biz/alimentation-accessoires_f.html	False	maybe?	-31334.138	-35434.983727	3787	1350	426880	17790
http://www.antennas.biz/rfid-antennas_e.html	http://www.antennas.biz/rfid-antennes_f.html	False	maybe?	-6673.606	-7643.996034	799	383	426880	17790
http://www.antennas.biz/microham-microkeyer2r_e.html	http://www.antennas.biz/microham-microkeyer2r_2_f.html	True	maybe?	-20439.491	-22317.177849	2250	932	426880	17790
http://www.artsvivants.ca/en/eth/design/	http://www.artsvivants.ca/fr/eth/design/	False	maybe?	-7615.020	-8573.582954	958	462	1460139	27099
http://www.artsvivants.ca/en/mus/instrumentlab/	http://www.artsvivants.ca/fr/dan/yourturn/write/start.asp	True	maybe?	-3952.572	-4483.346994	505	296	1460139	27099
http://www.artsvivants.ca/en/mus/greatcomposers/mozart/BuzzMozBees.html	http://www.artsvivants.ca/fr/mus/greatcomposers/mozart/BuzzMozBees.html	False	maybe?	-11845.440	-13421.984343	1412	687	1460139	27099
http://www.artsvivants.ca/en/mus/greatcomposers/tchaikovsky.html	http://www.artsvivants.ca/fr/mus/greatcomposers/tchaikovsky.html	False	maybe?	-10599.113	-11814.979117	1264	635	1460139	27099
http://www.artsvivants.ca/en/mus/musicresources/bios.html	http://www.artsvivants.ca/fr/mus/musicresources/bios.html	False	maybe?	-22740.618	-26279.588456	2792	1115	1460139	27099
http://www.artsvivants.ca/en/dan/make/scoop/fortier.asp	http://www.artsvivants.ca/fr/dan/make/scoop/fortier.asp	False	maybe?	-21303.554	-23869.705140	2561	1126	1460139	27099
http://www.artsvivants.ca/en/dan/make/scoop/fournier.asp	http://www.artsvivants.ca/fr/dan/make/scoop/fournier.asp	False	maybe?	-13129.817	-14856.082599	1591	716	1460139	27099
http://www.artsvivants.ca/en/dan/dance101/glossary.asp	http://www.artsvivants.ca/fr/dan/dance101/glossary.asp	False	maybe?	-43084.984	-48383.726157	5073	1910	1460139	27099
http://www.artsvivants.ca/en/dan/dance101/anatomy.asp	http://www.artsvivants.ca/fr/dan/dance101/anatomy.asp	False	maybe?	-24111.370	-28058.037365	2903	1148	1460139	27099
http://www.artsvivants.ca/en/dan/dance101/forms.asp	http://www.artsvivants.ca/fr/dan/dance101/forms.asp	False	maybe?	-43712.418	-49810.638557	5262	2018	1460139	27099
http://www.artsvivants.ca/en/thf/faire/metiers.html	http://www.artsvivants.ca/fr/thf/faire/metiers.html	False	maybe?	-19290.775	-21730.909023	2335	1007	1460139	27099
http://www.artsvivants.ca/en/thf/histoire/epoques.html	http://www.artsvivants.ca/fr/thf/histoire/epoques.html	False	maybe?	-21058.551	-23258.962084	2394	1188	1460139	27099
http://www.bonnke.net/cfan/en/resources/bible-studies	http://www.bonnke.net/cfan/fr/ressources/etudes-bibliques	False	maybe?	-6571.937	-7503.151446	897	431	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20072008/abakaliki	http://www.bonnke.net/cfan/fr/evenements/afrique-20072008/abakaliki	False	maybe?	-18708.235	-20495.452780	2558	963	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20072008/kochi	http://www.bonnke.net/cfan/fr/evenements/afrique-20072008/kochi	False	maybe?	-27416.706	-30221.628432	3694	1285	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20072008/yola	http://www.bonnke.net/cfan/fr/evenements/afrique-20072008/yola	False	maybe?	-25542.411	-27947.099400	3445	1286	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20072008/kabba	http://www.bonnke.net/cfan/fr/evenements/afrique-20072008/kabba	False	maybe?	-20547.610	-22529.793664	2766	985	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20072008/awka	http://www.bonnke.net/cfan/fr/evenements/afrique-20072008/awka	False	maybe?	-14925.674	-16370.859351	2039	868	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20092010/ibadan	http://www.bonnke.net/cfan/fr/evenements/afrique-20092010/ibadan	False	maybe?	-21774.824	-24142.516199	2982	1168	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20092010/afikpo	http://www.bonnke.net/cfan/fr/evenements/afrique-20092010/afikpo	False	maybe?	-26336.606	-29444.271218	3628	1126	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20092010/ugep	http://www.bonnke.net/cfan/fr/evenements/afrique-20092010/ugep	False	maybe?	-13681.269	-15013.579226	1871	765	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20092010/takum	http://www.bonnke.net/cfan/fr/evenements/afrique-20092010/takum	False	maybe?	-11061.770	-12249.930973	1559	633	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20092010/sapele	http://www.bonnke.net/cfan/fr/evenements/afrique-20092010/sapele	False	maybe?	-15014.347	-16790.830102	2136	774	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20092010/otukpo	http://www.bonnke.net/cfan/fr/evenements/afrique-20092010/otukpo	False	maybe?	-19312.777	-21405.185879	2694	921	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20092010/numan	http://www.bonnke.net/cfan/fr/evenements/afrique-20092010/numan	False	maybe?	-13675.607	-15123.463322	1916	754	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20082009/mubi	http://www.bonnke.net/cfan/fr/evenements/afrique-20082009/mubi	False	maybe?	-26774.469	-29468.004208	3653	1271	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20082009/nsukka	http://www.bonnke.net/cfan/fr/evenements/afrique-20082009/nsukka	False	maybe?	-26536.623	-29180.707326	3620	1150	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20082009/okitipupa	http://www.bonnke.net/cfan/fr/evenements/afrique-20082009/okitipupa	False	maybe?	-20933.431	-23095.578966	2904	1101	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20082009/bali	http://www.bonnke.net/cfan/fr/evenements/afrique-20082009/bali	False	maybe?	-16605.700	-18238.674611	2246	914	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20082009/oleozoro	http://www.bonnke.net/cfan/fr/evenements/afrique-20082009/oleozoro	False	maybe?	-17587.048	-19202.411053	2360	979	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20082009/ikot-ekpene	http://www.bonnke.net/cfan/fr/evenements/afrique-20082009/ikot-ekpene	False	maybe?	-18007.922	-19709.384487	2407	975	179478	8295
http://www.bonnke.net/cfan/en/events/africa-20082009/kafanchan	http://www.bonnke.net/cfan/fr/evenements/afrique-20082009/kafanchan	False	maybe?	-22457.171	-24696.903378	3087	1084	179478	8295
http://www.bonnke.net/cfan/en/events/afrika-20102011/lome	http://www.bonnke.net/cfan/fr/evenements/afrika-20102011/lome	False	maybe?	-12617.414	-13903.209904	1759	711	179478	8295
http://www.bonnke.net/cfan/en/events/afrika-20102011/karu	http://www.bonnke.net/cfan/fr/evenements/afrika-20102011/karu	False	maybe?	-13369.765	-14804.331070	1878	731	179478	8295
http://www.bonnke.net/cfan/en/events/afrika-20102011/lokoja	http://www.bonnke.net/cfan/fr/evenements/afrika-20102011/lokoja	False	maybe?	-12626.226	-13905.722525	1761	712	179478	8295
http://www.bonnke.net/cfan/en/events/afrika-20102011/asaba	http://www.bonnke.net/cfan/fr/evenements/afrika-20102011/asaba	False	maybe?	-10058.596	-11146.451145	1428	591	179478	8295
http://www.bonnke.net/cfan/en/events/afrika-20102011/akure	http://www.bonnke.net/cfan/fr/evenements/afrika-20102011/akure	False	maybe?	-11353.314	-12489.548806	1587	667	179478	8295
http://www.bonnke.net/cfan/en/cfan/daniel-kolenda	http://www.bonnke.net/cfan/fr/cfan/daniel-kolenda	False	maybe?	-3527.642	-4026.913414	489	315	179478	8295
http://www.bonnke.net/cfan/en/cfan/history	http://www.bonnke.net/cfan/fr/cfan/lhistoire	False	maybe?	-17700.127	-19647.915886	2382	1029	179478	8295
http://www.bugadacargnel.com/en/pages/expositions.php?name=matcollishaw&page=oeuvrespresentees	http://www.bugadacargnel.com/fr/pages/expositions.php?name=matcollishaw&page=oeuvrespresentees	False	maybe?	-16753.158	-18824.601669	2159	276	386177	13159
http://www.bugadacargnel.com/en/pages/expositions.php?name=marcbijl	http://www.bugadacargnel.com/fr/pages/expositions.php?name=marcbijl&page=communique	True	maybe?	-4035.628	-4597.819270	496	316	386177	13159
http://www.bugadacargnel.com/en/pages/expositions.php?name=tobiasbernstrup-miltosmanetas	http://www.bugadacargnel.com/fr/pages/expositions.php?name=tobiasbernstrup-miltosmanetas&page=communique	True	maybe?	-15059.292	-17159.309389	1981	885	386177	13159
http://www.bugadacargnel.com/en/pages/expositions.php?name=24	http://www.bugadacargnel.com/fr/pages/expositions.php?name=24&page=communique	True	maybe?	-5018.405	-5705.315565	655	380	386177	13159
http://www.bugadacargnel.com/en/pages/expositions.php?name=25	http://www.bugadacargnel.com/fr/pages/expositions.php?name=25&page=communique	True	maybe?	-5145.978	-5918.107038	659	372	386177	13159
http://www.bugadacargnel.com/en/pages/expositions.php	http://www.bugadacargnel.com/fr/pages/expositions.php?name=79&page=communique	True	maybe?	-5604.485	-6419.479513	737	427	386177	13159
http://www.bugadacargnel.com/en/pages/expositions.php?name=36	http://www.bugadacargnel.com/fr/pages/expositions.php?name=36	False	maybe?	-6820.785	-7967.212030	889	492	386177	13159
http://www.cgfmanet.org/newsletter/storico/fma_28_1_2011_2.htm	http://www.cgfmanet.org/newsletter/storico/fma_28_1_2011_4.htm	False	maybe?	-6257.131	-6885.949059	693	381	6150603	65616
http://www.cgfmanet.org/newsletter/storico/fma_15_4_2008_2_testo.htm	http://www.cgfmanet.org/newsletter/storico/fma_15_4_2008_4_testo.htm	False	maybe?	-73452.710	-82377.171702	8673	2921	6150603	65616
http://www.cgfmanet.org/newsletter/storico/fma_1_7_2008_2_testo.htm	http://www.cgfmanet.org/newsletter/storico/fma_1_7_2008_4_testo.htm	False	maybe?	-52853.283	-58343.983445	6139	2211	6150603	65616
